FIPS State and County Codes,Geographic area name,RAE Report Links
06071,"San Bernardino County, California",https://cbb.census.gov/rae/#industry0=00&geoId=06071&geoType=county&view=report&reportType=detailed
06073,"San Diego County, California",https://cbb.census.gov/rae/#industry0=00&geoId=06073&geoType=county&view=report&reportType=detailed
06075,"San Francisco County, California",https://cbb.census.gov/rae/#industry0=00&geoId=06075&geoType=county&view=report&reportType=detailed
06077,"San Joaquin County, California",https://cbb.census.gov/rae/#industry0=00&geoId=06077&geoType=county&view=report&reportType=detailed
06079,"San Luis Obispo County, California",https://cbb.census.gov/rae/#industry0=00&geoId=06079&geoType=county&view=report&reportType=detailed
06081,"San Mateo County, California",https://cbb.census.gov/rae/#industry0=00&geoId=06081&geoType=county&view=report&reportType=detailed
06083,"Santa Barbara County, California",https://cbb.census.gov/rae/#industry0=00&geoId=06083&geoType=county&view=report&reportType=detailed
06085,"Santa Clara County, California",https://cbb.census.gov/rae/#industry0=00&geoId=06085&geoType=county&view=report&reportType=detailed
06087,"Santa Cruz County, California",https://cbb.census.gov/rae/#industry0=00&geoId=06087&geoType=county&view=report&reportType=detailed
06089,"Shasta County, California",https://cbb.census.gov/rae/#industry0=00&geoId=06089&geoType=county&view=report&reportType=detailed
06091,"Sierra County, California",https://cbb.census.gov/rae/#industry0=00&geoId=06091&geoType=county&view=report&reportType=detailed
06093,"Siskiyou County, California",https://cbb.census.gov/rae/#industry0=00&geoId=06093&geoType=county&view=report&reportType=detailed
06095,"Solano County, California",https://cbb.census.gov/rae/#industry0=00&geoId=06095&geoType=county&view=report&reportType=detailed
06097,"Sonoma County, California",https://cbb.census.gov/rae/#industry0=00&geoId=06097&geoType=county&view=report&reportType=detailed
06099,"Stanislaus County, California",https://cbb.census.gov/rae/#industry0=00&geoId=06099&geoType=county&view=report&reportType=detailed
06101,"Sutter County, California",https://cbb.census.gov/rae/#industry0=00&geoId=06101&geoType=county&view=report&reportType=detailed
06103,"Tehama County, California",https://cbb.census.gov/rae/#industry0=00&geoId=06103&geoType=county&view=report&reportType=detailed
06105,"Trinity County, California",https://cbb.census.gov/rae/#industry0=00&geoId=06105&geoType=county&view=report&reportType=detailed
06107,"Tulare County, California",https://cbb.census.gov/rae/#industry0=00&geoId=06107&geoType=county&view=report&reportType=detailed
06109,"Tuolumne County, California",https://cbb.census.gov/rae/#industry0=00&geoId=06109&geoType=county&view=report&reportType=detailed
06111,"Ventura County, California",https://cbb.census.gov/rae/#industry0=00&geoId=06111&geoType=county&view=report&reportType=detailed
06113,"Yolo County, California",https://cbb.census.gov/rae/#industry0=00&geoId=06113&geoType=county&view=report&reportType=detailed
06115,"Yuba County, California",https://cbb.census.gov/rae/#industry0=00&geoId=06115&geoType=county&view=report&reportType=detailed
08,Colorado,https://cbb.census.gov/rae/#industry0=00&geoId=08&geoType=state&view=report&reportType=detailed
08001,"Adams County, Colorado",https://cbb.census.gov/rae/#industry0=00&geoId=08001&geoType=county&view=report&reportType=detailed
08003,"Alamosa County, Colorado",https://cbb.census.gov/rae/#industry0=00&geoId=08003&geoType=county&view=report&reportType=detailed
08005,"Arapahoe County, Colorado",https://cbb.census.gov/rae/#industry0=00&geoId=08005&geoType=county&view=report&reportType=detailed
08007,"Archuleta County, Colorado",https://cbb.census.gov/rae/#industry0=00&geoId=08007&geoType=county&view=report&reportType=detailed
08009,"Baca County, Colorado",https://cbb.census.gov/rae/#industry0=00&geoId=08009&geoType=county&view=report&reportType=detailed
08011,"Bent County, Colorado",https://cbb.census.gov/rae/#industry0=00&geoId=08011&geoType=county&view=report&reportType=detailed
08013,"Boulder County, Colorado",https://cbb.census.gov/rae/#industry0=00&geoId=08013&geoType=county&view=report&reportType=detailed
08014,"Broomfield County, Colorado",https://cbb.census.gov/rae/#industry0=00&geoId=08014&geoType=county&view=report&reportType=detailed
08015,"Chaffee County, Colorado",https://cbb.census.gov/rae/#industry0=00&geoId=08015&geoType=county&view=report&reportType=detailed
08017,"Cheyenne County, Colorado",https://cbb.census.gov/rae/#industry0=00&geoId=08017&geoType=county&view=report&reportType=detailed
08019,"Clear Creek County, Colorado",https://cbb.census.gov/rae/#industry0=00&geoId=08019&geoType=county&view=report&reportType=detailed
08021,"Conejos County, Colorado",https://cbb.census.gov/rae/#industry0=00&geoId=08021&geoType=county&view=report&reportType=detailed
08023,"Costilla County, Colorado",https://cbb.census.gov/rae/#industry0=00&geoId=08023&geoType=county&view=report&reportType=detailed
08025,"Crowley County, Colorado",https://cbb.census.gov/rae/#industry0=00&geoId=08025&geoType=county&view=report&reportType=detailed
08027,"Custer County, Colorado",https://cbb.census.gov/rae/#industry0=00&geoId=08027&geoType=county&view=report&reportType=detailed
08029,"Delta County, Colorado",https://cbb.census.gov/rae/#industry0=00&geoId=08029&geoType=county&view=report&reportType=detailed
08031,"Denver County, Colorado",https://cbb.census.gov/rae/#industry0=00&geoId=08031&geoType=county&view=report&reportType=detailed
08033,"Dolores County, Colorado",https://cbb.census.gov/rae/#industry0=00&geoId=08033&geoType=county&view=report&reportType=detailed
08035,"Douglas County, Colorado",https://cbb.census.gov/rae/#industry0=00&geoId=08035&geoType=county&view=report&reportType=detailed
08037,"Eagle County, Colorado",https://cbb.census.gov/rae/#industry0=00&geoId=08037&geoType=county&view=report&reportType=detailed
08039,"Elbert County, Colorado",https://cbb.census.gov/rae/#industry0=00&geoId=08039&geoType=county&view=report&reportType=detailed
08041,"El Paso County, Colorado",https://cbb.census.gov/rae/#industry0=00&geoId=08041&geoType=county&view=report&reportType=detailed
08043,"Fremont County, Colorado",https://cbb.census.gov/rae/#industry0=00&geoId=08043&geoType=county&view=report&reportType=detailed
08045,"Garfield County, Colorado",https://cbb.census.gov/rae/#industry0=00&geoId=08045&geoType=county&view=report&reportType=detailed
08047,"Gilpin County, Colorado",https://cbb.census.gov/rae/#industry0=00&geoId=08047&geoType=county&view=report&reportType=detailed
08049,"Grand County, Colorado",https://cbb.census.gov/rae/#industry0=00&geoId=08049&geoType=county&view=report&reportType=detailed
08051,"Gunnison County, Colorado",https://cbb.census.gov/rae/#industry0=00&geoId=08051&geoType=county&view=report&reportType=detailed
08053,"Hinsdale County, Colorado",https://cbb.census.gov/rae/#industry0=00&geoId=08053&geoType=county&view=report&reportType=detailed
08055,"Huerfano County, Colorado",https://cbb.census.gov/rae/#industry0=00&geoId=08055&geoType=county&view=report&reportType=detailed
08057,"Jackson County, Colorado",https://cbb.census.gov/rae/#industry0=00&geoId=08057&geoType=county&view=report&reportType=detailed
08059,"Jefferson County, Colorado",https://cbb.census.gov/rae/#industry0=00&geoId=08059&geoType=county&view=report&reportType=detailed
08061,"Kiowa County, Colorado",https://cbb.census.gov/rae/#industry0=00&geoId=08061&geoType=county&view=report&reportType=detailed
08063,"Kit Carson County, Colorado",https://cbb.census.gov/rae/#industry0=00&geoId=08063&geoType=county&view=report&reportType=detailed
08065,"Lake County, Colorado",https://cbb.census.gov/rae/#industry0=00&geoId=08065&geoType=county&view=report&reportType=detailed
08067,"La Plata County, Colorado",https://cbb.census.gov/rae/#industry0=00&geoId=08067&geoType=county&view=report&reportType=detailed
08069,"Larimer County, Colorado",https://cbb.census.gov/rae/#industry0=00&geoId=08069&geoType=county&view=report&reportType=detailed
08071,"Las Animas County, Colorado",https://cbb.census.gov/rae/#industry0=00&geoId=08071&geoType=county&view=report&reportType=detailed
08073,"Lincoln County, Colorado",https://cbb.census.gov/rae/#industry0=00&geoId=08073&geoType=county&view=report&reportType=detailed
08075,"Logan County, Colorado",https://cbb.census.gov/rae/#industry0=00&geoId=08075&geoType=county&view=report&reportType=detailed
08077,"Mesa County, Colorado",https://cbb.census.gov/rae/#industry0=00&geoId=08077&geoType=county&view=report&reportType=detailed
08079,"Mineral County, Colorado",https://cbb.census.gov/rae/#industry0=00&geoId=08079&geoType=county&view=report&reportType=detailed
08081,"Moffat County, Colorado",https://cbb.census.gov/rae/#industry0=00&geoId=08081&geoType=county&view=report&reportType=detailed
08083,"Montezuma County, Colorado",https://cbb.census.gov/rae/#industry0=00&geoId=08083&geoType=county&view=report&reportType=detailed
08085,"Montrose County, Colorado",https://cbb.census.gov/rae/#industry0=00&geoId=08085&geoType=county&view=report&reportType=detailed
08087,"Morgan County, Colorado",https://cbb.census.gov/rae/#industry0=00&geoId=08087&geoType=county&view=report&reportType=detailed
08089,"Otero County, Colorado",https://cbb.census.gov/rae/#industry0=00&geoId=08089&geoType=county&view=report&reportType=detailed
08091,"Ouray County, Colorado",https://cbb.census.gov/rae/#industry0=00&geoId=08091&geoType=county&view=report&reportType=detailed
08093,"Park County, Colorado",https://cbb.census.gov/rae/#industry0=00&geoId=08093&geoType=county&view=report&reportType=detailed
08095,"Phillips County, Colorado",https://cbb.census.gov/rae/#industry0=00&geoId=08095&geoType=county&view=report&reportType=detailed
08097,"Pitkin County, Colorado",https://cbb.census.gov/rae/#industry0=00&geoId=08097&geoType=county&view=report&reportType=detailed
08099,"Prowers County, Colorado",https://cbb.census.gov/rae/#industry0=00&geoId=08099&geoType=county&view=report&reportType=detailed
08101,"Pueblo County, Colorado",https://cbb.census.gov/rae/#industry0=00&geoId=08101&geoType=county&view=report&reportType=detailed
08103,"Rio Blanco County, Colorado",https://cbb.census.gov/rae/#industry0=00&geoId=08103&geoType=county&view=report&reportType=detailed
08105,"Rio Grande County, Colorado",https://cbb.census.gov/rae/#industry0=00&geoId=08105&geoType=county&view=report&reportType=detailed
08107,"Routt County, Colorado",https://cbb.census.gov/rae/#industry0=00&geoId=08107&geoType=county&view=report&reportType=detailed
08109,"Saguache County, Colorado",https://cbb.census.gov/rae/#industry0=00&geoId=08109&geoType=county&view=report&reportType=detailed
08111,"San Juan County, Colorado",https://cbb.census.gov/rae/#industry0=00&geoId=08111&geoType=county&view=report&reportType=detailed
08113,"San Miguel County, Colorado",https://cbb.census.gov/rae/#industry0=00&geoId=08113&geoType=county&view=report&reportType=detailed
08115,"Sedgwick County, Colorado",https://cbb.census.gov/rae/#industry0=00&geoId=08115&geoType=county&view=report&reportType=detailed
08117,"Summit County, Colorado",https://cbb.census.gov/rae/#industry0=00&geoId=08117&geoType=county&view=report&reportType=detailed
08119,"Teller County, Colorado",https://cbb.census.gov/rae/#industry0=00&geoId=08119&geoType=county&view=report&reportType=detailed
08121,"Washington County, Colorado",https://cbb.census.gov/rae/#industry0=00&geoId=08121&geoType=county&view=report&reportType=detailed
08123,"Weld County, Colorado",https://cbb.census.gov/rae/#industry0=00&geoId=08123&geoType=county&view=report&reportType=detailed
08125,"Yuma County, Colorado",https://cbb.census.gov/rae/#industry0=00&geoId=08125&geoType=county&view=report&reportType=detailed
09,Connecticut,https://cbb.census.gov/rae/#industry0=00&geoId=09&geoType=state&view=report&reportType=detailed
09001,"Fairfield County, Connecticut",https://cbb.census.gov/rae/#industry0=00&geoId=09001&geoType=county&view=report&reportType=detailed
09003,"Hartford County, Connecticut",https://cbb.census.gov/rae/#industry0=00&geoId=09003&geoType=county&view=report&reportType=detailed
09005,"Litchfield County, Connecticut",https://cbb.census.gov/rae/#industry0=00&geoId=09005&geoType=county&view=report&reportType=detailed
09007,"Middlesex County, Connecticut",https://cbb.census.gov/rae/#industry0=00&geoId=09007&geoType=county&view=report&reportType=detailed
09009,"New Haven County, Connecticut",https://cbb.census.gov/rae/#industry0=00&geoId=09009&geoType=county&view=report&reportType=detailed
09011,"New London County, Connecticut",https://cbb.census.gov/rae/#industry0=00&geoId=09011&geoType=county&view=report&reportType=detailed
09013,"Tolland County, Connecticut",https://cbb.census.gov/rae/#industry0=00&geoId=09013&geoType=county&view=report&reportType=detailed
09015,"Windham County, Connecticut",https://cbb.census.gov/rae/#industry0=00&geoId=09015&geoType=county&view=report&reportType=detailed
10,Delaware,https://cbb.census.gov/rae/#industry0=00&geoId=10&geoType=state&view=report&reportType=detailed
10001,"Kent County, Delaware",https://cbb.census.gov/rae/#industry0=00&geoId=10001&geoType=county&view=report&reportType=detailed
10003,"New Castle County, Delaware",https://cbb.census.gov/rae/#industry0=00&geoId=10003&geoType=county&view=report&reportType=detailed
10005,"Sussex County, Delaware",https://cbb.census.gov/rae/#industry0=00&geoId=10005&geoType=county&view=report&reportType=detailed
11,District of Columbia,https://cbb.census.gov/rae/#industry0=00&geoId=11&geoType=state&view=report&reportType=detailed
11001,"District of Columbia, District of Columbia",https://cbb.census.gov/rae/#industry0=00&geoId=11001&geoType=county&view=report&reportType=detailed
12,Florida,https://cbb.census.gov/rae/#industry0=00&geoId=12&geoType=state&view=report&reportType=detailed
12001,"Alachua County, Florida",https://cbb.census.gov/rae/#industry0=00&geoId=12001&geoType=county&view=report&reportType=detailed
12003,"Baker County, Florida",https://cbb.census.gov/rae/#industry0=00&geoId=12003&geoType=county&view=report&reportType=detailed
12005,"Bay County, Florida",https://cbb.census.gov/rae/#industry0=00&geoId=12005&geoType=county&view=report&reportType=detailed
12007,"Bradford County, Florida",https://cbb.census.gov/rae/#industry0=00&geoId=12007&geoType=county&view=report&reportType=detailed
12009,"Brevard County, Florida",https://cbb.census.gov/rae/#industry0=00&geoId=12009&geoType=county&view=report&reportType=detailed
12011,"Broward County, Florida",https://cbb.census.gov/rae/#industry0=00&geoId=12011&geoType=county&view=report&reportType=detailed
12013,"Calhoun County, Florida",https://cbb.census.gov/rae/#industry0=00&geoId=12013&geoType=county&view=report&reportType=detailed
12015,"Charlotte County, Florida",https://cbb.census.gov/rae/#industry0=00&geoId=12015&geoType=county&view=report&reportType=detailed
